Order_ID,Order_Date,Delivery_Date,Delivery_Status,Customer_ID,Customer_Type,State,City,Region,Product_ID,Product_Name,Category,Sub_Category,Brand,Quantity,Unit_Price,MRP,Discount_%,Net_sales,Cost_Price,Profit_Amount,Profit_Margin_%,Payment_Mode
OD100130,45303,45312,Delivered,CUST2442,RETURNING,Karnataka,Mangalore,West,P608,Butterfly Kitchen Item,Home,Kitchen,Butterfly,3,994.29,1193.15,0,3579.45,795.43,1193.16,0.333336127,Credit Card
OD100131,45571,45573,Returned,CUST7178,New,Uttar Pradesh,Varanasi,West,P966,Zara Women Item,Fashion,Women,Zara,5,1045.4,1254.48,25,4704.3,836.32,522.7,0.111111111,Credit Card
OD100132,45552,45555,Cancelled,CUST3580,RETURNING,Tamil Nadu,Madurai,North,P739,Nike Men Item,Fashion,Men,Nike,4,983.28,1179.93,25,3539.79,786.62,393.31,0.111111111,Debit Card
OD100133,45397,45405,Delivered,CUST5147,new,Tamil Nadu,Chennai,South,P170,Adidas Men Item,Fashion,Men,Adidas,4,948.08,1137.7,15,3868.18,758.47,834.3,0.215682828,COD
OD100134,45479,45489,Returned,CUST5210,new,Maharashtra,Nashik,West,P276,Prestige Kitchen Item,Home,Kitchen,Prestige,1,946.7,1136.04,0,1136.04,757.36,378.68,0.333333333,UPI
OD100135,45542,45551,Cancelled,CUST7217,New,Delhi,New Delhi,West,P204,Nike Men Item,Fashion,Men,Nike,5,919.79,1103.75,25,4139.0625,735.83,459.9125,0.111115138,Credit Card
OD100136,45493,45494,Delivered,CUST4018,Returning,Delhi,Saket,West,P897,Nike Men Item,Fashion,Men,Nike,5,963.68,1156.42,20,4625.68,770.94,770.98,0.166673873,UPI
OD100137,45531,45538,Returned,CUST6667,new,Delhi,Rohini,North,P413,Apple Mobiles Item,Electronics,Mobiles,Apple,1,1015.9,1219.08,0,1219.08,812.72,406.36,0.333333333,Debit Card
OD100138,45514,45522,Delivered,CUST1927,RETURNING,Tamil Nadu,Coimbatore,East,P303,Lenovo Laptops Item,Electronics,Laptops,Lenovo,5,998.89,1198.67,0,5993.35,799.11,1997.8,0.333336114,Debit Card
OD100139,45336,45340,Cancelled,CUST3044,RETURNING,Uttar Pradesh,Varanasi,North,P565,Puma Men Item,Fashion,Men,Puma,4,1051.75,1262.1,20,4038.72,841.4,673.12,0.166666667,UPI
OD100140,45477,45483,Delivered,CUST4577,RETURNING,Delhi,New Delhi,South,P278,HP Laptops Item,Electronics,Laptops,HP,4,980,1176.01,25,3528.03,784,392.03,0.11111867,UPI
OD100141,45331,45332,delivered,CUST2383,Returning,Tamil Nadu,Coimbatore,South,P264,Ikea Furniture Item,Home,Furniture,Ikea,5,990.46,1188.55,10,5348.475,792.37,1386.625,0.259256143,COD
OD100142,45527,45528,Delivered,CUST7243,RETURNING,Delhi,Dwarka,East,P695,Adidas Men Item,Fashion,Men,Adidas,2,1005.54,1206.65,15,2051.305,804.43,442.445,0.215689524,Net Banking
OD100143,45561,45566,Delivered,CUST5452,Returning,Delhi,Saket,South,P987,Redmi Mobiles Item,Electronics,Mobiles,Redmi,5,918.65,1102.38,20,4409.52,734.92,734.92,0.166666667,Credit Card
OD100144,45317,45318,Delivered,CUST4170,new,Karnataka,Bengaluru,South,P802,Ikea Furniture Item,Home,Furniture,Ikea,1,953.42,1144.11,10,1029.699,762.74,266.959,0.259259259,Debit Card
OD100145,45526,45536,Cancelled,CUST7359,New,Uttar Pradesh,Lucknow,West,P135,Nilkamal Furniture Item,Home,Furniture,Nilkamal,2,1014.72,1217.66,5,2313.554,811.77,690.014,0.298248496,Credit Card
OD100146,45622,45629,delivered,CUST7145,RETURNING,West Bengal,Kolkata,North,P760,Apple Mobiles Item,Electronics,Mobiles,Apple,1,999.11,1198.93,0,1198.93,799.29,399.64,0.333330553,Credit Card
OD100147,45414,45424,delivered,CUST3632,RETURNING,Karnataka,Mysuru,East,P373,Asus Laptops Item,Electronics,Laptops,Asus,3,1061.02,1273.22,25,2864.745,848.82,318.285,0.11110413,UPI
OD100148,45406,45411,Returned,CUST1675,new,Maharashtra,Pune,South,P229,Dell Laptops Item,Electronics,Laptops,Dell,3,1011.24,1213.49,5,3458.4465,808.99,1031.4765,0.298248506,COD
OD100149,45517,45520,Delivered,CUST8919,New,West Bengal,Howrah,West,P174,Lenovo Laptops Item,Electronics,Laptops,Lenovo,1,1100.24,1320.29,0,1320.29,880.19,440.1,0.333335858,Net Banking
OD100150,45309,45317,Cancelled,CUST4610,Returning,West Bengal,Howrah,East,P991,Ikea Furniture Item,Home,Furniture,Ikea,3,982.83,1179.4,10,3184.38,786.26,825.6,0.25926554,Debit Card
OD100151,45353,45354,Delivered,CUST3923,Returning,Karnataka,Bengaluru,North,P777,Apple Mobiles Item,Electronics,Mobiles,Apple,2,1096.7,1316.04,10,2368.872,877.36,614.152,0.259259259,COD
OD100152,45446,45449,RETURNED,CUST3984,New,Delhi,Saket,South,P873,Butterfly Kitchen Item,Home,Kitchen,Butterfly,5,954.27,1145.12,20,4580.48,763.42,763.38,0.166659389,Debit Card
OD100153,45553,45554,RETURNED,CUST7203,New,Maharashtra,Mumbai,East,P576,Nike Men Item,Fashion,Men,Nike,2,1016.44,1219.73,10,2195.514,813.15,569.214,0.259262296,Debit Card
OD100154,45486,45492,Delivered,CUST2271,RETURNING,Tamil Nadu,Coimbatore,West,P803,H&M Women Item,Fashion,Women,H&M,5,932.85,1119.43,30,3918.005,746.28,186.605,0.047627555,COD
OD100155,45341,45345,RETURNED,CUST8649,Returning,Delhi,New Delhi,North,P988,Ikea Furniture Item,Home,Furniture,Ikea,3,1053.66,1264.39,20,3034.536,842.93,505.746,0.166663371,Debit Card
OD100156,45345,45355,RETURNED,CUST2698,RETURNING,West Bengal,Kolkata,South,P391,Lenovo Laptops Item,Electronics,Laptops,Lenovo,2,1021.18,1225.42,30,1715.588,816.95,81.688,0.047615162,Net Banking
OD100157,45620,45629,Returned,CUST3973,New,Maharashtra,Pune,South,P707,Apple Mobiles Item,Electronics,Mobiles,Apple,1,964.6,1157.51,5,1099.6345,771.68,327.9545,0.298239551,UPI
OD100158,45503,45508,Delivered,CUST8863,RETURNING,Karnataka,Mangalore,West,P537,Redmi Mobiles Item,Electronics,Mobiles,Redmi,3,1078.34,1294.01,10,3493.827,862.67,905.817,0.259262121,Net Banking
OD100159,45473,45478,delivered,CUST5741,New,West Bengal,Howrah,North,P189,Lenovo Laptops Item,Electronics,Laptops,Lenovo,3,928.28,1113.93,25,2506.3425,742.62,278.4825,0.111111111,Credit Card
OD100160,45525,45533,Delivered,CUST1924,new,Delhi,Dwarka,South,P833,Dell Laptops Item,Electronics,Laptops,Dell,5,990.55,1188.66,30,4160.31,792.44,198.11,0.047619048,Net Banking
OD100161,45478,45485,delivered,CUST1495,RETURNING,Maharashtra,Nashik,South,P392,Zara Women Item,Fashion,Women,Zara,5,992.97,1191.56,15,5064.13,794.38,1092.23,0.215679692,Debit Card
OD100162,45516,45524,Delivered,CUST2711,Returning,Uttar Pradesh,Kanpur,East,P921,Zara Women Item,Fashion,Women,Zara,5,975.59,1170.71,0,5853.55,780.47,1951.2,0.333336181,COD
OD100163,45365,45366,Delivered,CUST5281,Returning,Delhi,Saket,North,P131,Apple Mobiles Item,Electronics,Mobiles,Apple,4,962.34,1154.81,0,4619.24,769.87,1539.76,0.33333622,Credit Card
OD100164,45417,45427,Cancelled,CUST5440,New,Maharashtra,Nashik,East,P274,Prestige Kitchen Item,Home,Kitchen,Prestige,1,985.79,1182.95,15,1005.5075,788.63,216.8775,0.21568959,Net Banking
OD100165,45572,45573,Delivered,CUST6596,Returning,Uttar Pradesh,Varanasi,East,P218,Asus Laptops Item,Electronics,Laptops,Asus,3,1059.75,1271.7,30,2670.57,847.8,127.17,0.047619048,Debit Card
OD100166,45368,45375,Returned,CUST4950,Returning,Uttar Pradesh,Lucknow,West,P641,Zara Women Item,Fashion,Women,Zara,5,1033.93,1240.71,25,4652.6625,827.14,516.9625,0.111111111,UPI
OD100167,45634,45640,Cancelled,CUST5535,New,Maharashtra,Nagpur,East,P169,Butterfly Kitchen Item,Home,Kitchen,Butterfly,2,990.87,1189.04,15,2021.368,792.69,435.988,0.215689573,Net Banking
OD100168,45383,45389,Cancelled,CUST9272,New,West Bengal,Durgapur,West,P591,H&M Women Item,Fashion,Women,H&M,3,998.99,1198.78,15,3056.889,799.19,659.319,0.215683003,Net Banking
OD100169,45472,45480,Cancelled,CUST1063,new,Delhi,Dwarka,East,P371,Zara Women Item,Fashion,Women,Zara,1,1047.75,1257.3,15,1068.705,838.2,230.505,0.215686275,Debit Card
OD100170,45406,45411,Delivered,CUST6926,New,Maharashtra,Pune,North,P763,Adidas Men Item,Fashion,Men,Adidas,2,1008.97,1210.76,5,2300.444,807.17,686.104,0.298248512,Credit Card
OD100171,45518,45523,Delivered,CUST5940,New,Maharashtra,Nagpur,West,P585,Apple Mobiles Item,Electronics,Mobiles,Apple,2,982.3,1178.76,5,2239.644,785.84,667.964,0.298245614,Credit Card
OD100172,45581,45583,RETURNED,CUST1342,new,Uttar Pradesh,Varanasi,North,P577,Butterfly Kitchen Item,Home,Kitchen,Butterfly,2,1013.3,1215.96,10,2188.728,810.64,567.448,0.259259259,UPI
OD100173,45579,45589,Delivered,CUST4091,Returning,Delhi,Dwarka,South,P591,Nilkamal Furniture Item,Home,Furniture,Nilkamal,2,1001.56,1201.87,10,2163.366,801.24,560.886,0.259265422,COD
OD100174,45297,45302,delivered,CUST7630,RETURNING,Karnataka,Bengaluru,East,P730,Butterfly Kitchen Item,Home,Kitchen,Butterfly,2,922.98,1107.57,10,1993.626,738.38,516.866,0.259259259,Debit Card
OD100175,45389,45394,RETURNED,CUST4837,Returning,Karnataka,Bengaluru,North,P632,Ikea Furniture Item,Home,Furniture,Ikea,4,1018.51,1222.22,20,3911.104,814.81,651.864,0.166670076,Debit Card
OD100176,45657,45658,Delivered,CUST7423,RETURNING,Delhi,Saket,North,P348,Lenovo Laptops Item,Electronics,Laptops,Lenovo,1,1001.78,1202.13,0,1202.13,801.42,400.71,0.333333333,COD
OD100177,45410,45413,Delivered,CUST1708,New,West Bengal,Howrah,South,P593,Redmi Mobiles Item,Electronics,Mobiles,Redmi,4,951.51,1141.81,20,3653.792,761.21,608.952,0.166663017,Debit Card
OD100178,45618,45622,delivered,CUST7737,Returning,Tamil Nadu,Coimbatore,East,P376,Butterfly Kitchen Item,Home,Kitchen,Butterfly,3,953.16,1143.79,10,3088.233,762.53,800.643,0.259256021,COD
OD100179,45597,45603,Delivered,CUST1349,new,Delhi,Saket,West,P894,Samsung Mobiles Item,Electronics,Mobiles,Samsung,1,1105.29,1326.34,0,1326.34,884.23,442.11,0.33333082,Credit Card
OD100180,45348,45353,Delivered,CUST6134,New,Uttar Pradesh,Lucknow,East,P670,Apple Mobiles Item,Electronics,Mobiles,Apple,5,947.36,1136.83,5,5399.9425,757.89,1610.4925,0.298242528,Debit Card
OD100181,45475,45481,Delivered,CUST4144,New,Uttar Pradesh,Lucknow,West,P194,Dell Laptops Item,Electronics,Laptops,Dell,5,934.11,1120.94,20,4483.76,747.29,747.31,0.166670384,UPI
OD100182,45482,45484,Delivered,CUST9033,RETURNING,Uttar Pradesh,Noida,South,P708,Puma Men Item,Fashion,Men,Puma,4,995.58,1194.7,25,3584.1,796.46,398.26,0.111118551,Debit Card
OD100183,45590,45600,Delivered,CUST8859,new,Uttar Pradesh,Kanpur,North,P671,Nilkamal Furniture Item,Home,Furniture,Nilkamal,3,979.97,1175.97,5,3351.5145,783.98,999.5745,0.298245614,Credit Card
OD100184,45300,45304,Returned,CUST3442,new,Uttar Pradesh,Varanasi,West,P574,H&M Women Item,Fashion,Women,H&M,5,925.71,1110.85,5,5276.5375,740.56,1573.7375,0.298251931,Net Banking
OD100185,45427,45428,delivered,CUST9306,Returning,Uttar Pradesh,Lucknow,North,P311,Biba Women Item,Fashion,Women,Biba,4,1002.72,1203.27,0,4813.08,802.18,1604.36,0.333333333,Debit Card
OD100186,45364,45369,Cancelled,CUST3633,new,Tamil Nadu,Chennai,South,P681,Ikea Furniture Item,Home,Furniture,Ikea,1,1019.71,1223.65,15,1040.1025,815.76,224.3425,0.215692684,Net Banking
OD100187,45479,45483,Cancelled,CUST1724,RETURNING,West Bengal,Durgapur,North,P738,Adidas Men Item,Fashion,Men,Adidas,4,990.55,1188.67,20,3803.744,792.44,633.984,0.166673677,Net Banking
OD100188,45394,45401,Delivered,CUST4853,New,Delhi,Dwarka,West,P453,Nilkamal Furniture Item,Home,Furniture,Nilkamal,2,1026.27,1231.52,20,1970.432,821.02,328.392,0.1666599,Debit Card
OD100189,45423,45431,Cancelled,CUST1220,New,Tamil Nadu,Madurai,North,P633,Nilkamal Furniture Item,Home,Furniture,Nilkamal,5,958.89,1150.67,10,5178.015,767.11,1342.465,0.259262478,COD
OD100190,45348,45351,Delivered,CUST9275,Returning,Karnataka,Mysuru,West,P281,Nilkamal Furniture Item,Home,Furniture,Nilkamal,2,1064.01,1276.81,20,2042.896,851.2,340.496,0.166673193,Debit Card
OD100191,45353,45360,RETURNED,CUST5057,New,Delhi,Saket,North,P587,Ikea Furniture Item,Home,Furniture,Ikea,1,1054.05,1264.86,10,1138.374,843.24,295.134,0.259259259,Debit Card
OD100192,45381,45387,delivered,CUST6116,RETURNING,West Bengal,Kolkata,South,P815,Adidas Men Item,Fashion,Men,Adidas,3,996.36,1195.63,25,2690.1675,797.09,298.8975,0.111107394,COD
OD100193,45295,45301,Returned,CUST8150,new,Delhi,Saket,North,P336,Dell Laptops Item,Electronics,Laptops,Dell,4,1000.2,1200.23,5,4560.874,800.16,1360.234,0.298239767,UPI
OD100194,45375,45378,Delivered,CUST4885,Returning,Uttar Pradesh,Varanasi,South,P609,Prestige Kitchen Item,Home,Kitchen,Prestige,4,997.78,1197.34,0,4789.36,798.22,1596.48,0.333338901,Credit Card
OD100195,45444,45448,delivered,CUST1055,Returning,Maharashtra,Mumbai,East,P182,Adidas Men Item,Fashion,Men,Adidas,1,1059.54,1271.45,30,890.015,847.63,42.385,0.047622793,Credit Card
OD100196,45580,45583,Returned,CUST2361,new,West Bengal,Durgapur,South,P455,Puma Men Item,Fashion,Men,Puma,5,918.46,1102.15,10,4959.675,734.77,1285.825,0.259255899,Net Banking
OD100197,45301,45303,Delivered,CUST3704,RETURNING,West Bengal,Durgapur,East,P222,Nike Men Item,Fashion,Men,Nike,3,922.72,1107.26,25,2491.335,738.18,276.795,0.111103083,Debit Card
OD100198,45601,45606,Returned,CUST4354,new,Delhi,New Delhi,South,P540,Asus Laptops Item,Electronics,Laptops,Asus,1,917.72,1101.27,0,1101.27,734.18,367.09,0.333333333,UPI
OD100199,45537,45546,Returned,CUST2332,new,Maharashtra,Pune,South,P350,Butterfly Kitchen Item,Home,Kitchen,Butterfly,2,1057.18,1268.61,0,2537.22,845.74,845.74,0.333333333,Net Banking
OD100200,45305,45311,Delivered,CUST6124,RETURNING,Karnataka,Mysuru,West,P481,Puma Men Item,Fashion,Men,Puma,1,1024.05,1228.86,30,860.202,819.24,40.962,0.047619048,UPI
OD100201,45352,45362,Delivered,CUST4950,new,Tamil Nadu,Madurai,South,P130,Biba Women Item,Fashion,Women,Biba,3,994.91,1193.89,25,2686.2525,795.93,298.4625,0.111107388,Net Banking
OD100202,45567,45570,RETURNED,CUST7851,RETURNING,Karnataka,Mysuru,North,P871,Biba Women Item,Fashion,Women,Biba,3,1101.35,1321.62,30,2775.402,881.08,132.162,0.047619048,Debit Card
OD100203,45473,45481,RETURNED,CUST6920,Returning,Karnataka,Mysuru,West,P776,Redmi Mobiles Item,Electronics,Mobiles,Redmi,4,887.2,1064.64,25,3193.92,709.76,354.88,0.111111111,Credit Card
OD100204,45326,45332,RETURNED,CUST6600,New,West Bengal,Howrah,East,P603,Biba Women Item,Fashion,Women,Biba,4,1053.64,1264.37,0,5057.48,842.92,1685.8,0.333328061,Debit Card
OD100205,45572,45581,Delivered,CUST7179,Returning,Maharashtra,Pune,South,P362,Asus Laptops Item,Electronics,Laptops,Asus,5,959.39,1151.27,5,5468.5325,767.51,1630.9825,0.298248662,Credit Card
OD100206,45351,45361,Delivered,CUST4955,RETURNING,Delhi,New Delhi,East,P372,Adidas Men Item,Fashion,Men,Adidas,3,1050.98,1261.17,5,3594.3345,840.78,1071.9945,0.298245614,Debit Card
OD100207,45534,45539,delivered,CUST1306,New,Tamil Nadu,Coimbatore,East,P997,Nike Men Item,Fashion,Men,Nike,1,1013.68,1216.42,25,912.315,810.95,101.365,0.111107457,Net Banking
OD100208,45389,45392,Delivered,CUST2155,Returning,Uttar Pradesh,Noida,East,P465,Biba Women Item,Fashion,Women,Biba,1,989.9,1187.89,15,1009.7065,791.92,217.7865,0.215692877,Net Banking
OD100209,45610,45618,delivered,CUST6621,New,Tamil Nadu,Madurai,West,P457,Nilkamal Furniture Item,Home,Furniture,Nilkamal,4,962.14,1154.57,30,3232.796,769.72,153.916,0.047610799,COD
OD100210,45442,45452,Returned,CUST7230,Returning,Karnataka,Mangalore,East,P279,Butterfly Kitchen Item,Home,Kitchen,Butterfly,3,1100.01,1320.02,15,3366.051,880.01,726.021,0.215689245,Credit Card
OD100211,45455,45456,Delivered,CUST5558,RETURNING,Karnataka,Bengaluru,East,P754,Ikea Furniture Item,Home,Furniture,Ikea,2,897.39,1076.87,10,1938.366,717.92,502.526,0.259252381,Net Banking
OD100212,45432,45433,Delivered,CUST8191,Returning,Tamil Nadu,Madurai,East,P186,Redmi Mobiles Item,Electronics,Mobiles,Redmi,5,998.82,1198.58,30,4195.03,799.05,199.78,0.047623021,Credit Card
OD100213,45465,45472,Delivered,CUST5971,New,West Bengal,Kolkata,North,P647,Realme Mobiles Item,Electronics,Mobiles,Realme,3,998.26,1197.91,15,3054.6705,798.61,658.8405,0.215683001,COD
OD100214,45341,45351,delivered,CUST9920,RETURNING,Maharashtra,Nashik,East,P889,Ikea Furniture Item,Home,Furniture,Ikea,3,997.49,1196.98,0,3590.94,797.99,1196.97,0.333330549,COD
OD100215,45344,45353,Cancelled,CUST1470,New,West Bengal,Howrah,North,P461,Asus Laptops Item,Electronics,Laptops,Asus,4,1066.18,1279.42,30,3582.376,852.94,170.616,0.047626491,Debit Card
OD100216,45371,45372,Returned,CUST5300,New,Delhi,New Delhi,West,P140,Prestige Kitchen Item,Home,Kitchen,Prestige,5,937.51,1125.01,10,5062.545,750.01,1312.495,0.259255967,Credit Card
OD100217,45520,45525,Delivered,CUST7673,RETURNING,Maharashtra,Pune,North,P329,Biba Women Item,Fashion,Women,Biba,5,987.82,1185.39,25,4445.2125,790.26,493.9125,0.111111111,Net Banking
OD100218,45633,45637,delivered,CUST6621,new,Maharashtra,Nagpur,North,P120,Redmi Mobiles Item,Electronics,Mobiles,Redmi,4,1094.1,1312.92,30,3676.176,875.28,175.056,0.047619048,Debit Card
OD100219,45544,45553,Returned,CUST2388,new,Karnataka,Mangalore,North,P939,Ikea Furniture Item,Home,Furniture,Ikea,5,1026.79,1232.14,15,5236.595,821.43,1129.445,0.215683092,Debit Card
OD100220,45477,45478,Delivered,CUST3338,new,Karnataka,Mangalore,East,P972,Butterfly Kitchen Item,Home,Kitchen,Butterfly,1,1044.15,1252.98,0,1252.98,835.32,417.66,0.333333333,Debit Card
OD100221,45356,45358,Returned,CUST3232,New,Uttar Pradesh,Lucknow,South,P632,Puma Men Item,Fashion,Men,Puma,1,997.17,1196.6,25,897.45,797.73,99.72,0.111114825,Net Banking
OD100222,45525,45533,Delivered,CUST7475,new,Uttar Pradesh,Varanasi,South,P625,Apple Mobiles Item,Electronics,Mobiles,Apple,4,964.74,1157.69,0,4630.76,771.79,1543.6,0.333336213,UPI
OD100223,45572,45580,Cancelled,CUST1514,new,Uttar Pradesh,Lucknow,East,P450,Puma Men Item,Fashion,Men,Puma,5,943.94,1132.73,0,5663.65,755.15,1887.9,0.333336276,Credit Card
OD100224,45318,45328,delivered,CUST2392,RETURNING,Delhi,Saket,South,P667,Prestige Kitchen Item,Home,Kitchen,Prestige,2,1044.49,1253.39,5,2381.441,835.59,710.261,0.298248413,Debit Card
OD100225,45514,45519,RETURNED,CUST9845,Returning,Delhi,New Delhi,North,P396,HP Laptops Item,Electronics,Laptops,HP,3,991.12,1189.34,10,3211.218,792.89,832.548,0.259262373,Credit Card
OD100226,45418,45428,Returned,CUST6590,New,Delhi,Dwarka,North,P991,Biba Women Item,Fashion,Women,Biba,1,1009.05,1210.86,30,847.602,807.24,40.362,0.047619048,COD
OD100227,45653,45659,delivered,CUST4854,new,West Bengal,Howrah,South,P867,Ikea Furniture Item,Home,Furniture,Ikea,3,1104.96,1325.95,25,2983.3875,883.97,331.4775,0.111107759,Net Banking
OD100228,45602,45606,Delivered,CUST1890,RETURNING,Uttar Pradesh,Kanpur,South,P458,Butterfly Kitchen Item,Home,Kitchen,Butterfly,3,983.86,1180.63,30,2479.323,787.09,118.053,0.047615014,Credit Card
OD100229,45605,45607,Delivered,CUST5493,RETURNING,Tamil Nadu,Madurai,East,P253,Lenovo Laptops Item,Electronics,Laptops,Lenovo,2,975.64,1170.77,0,2341.54,780.51,780.52,0.33333618,UPI
OD100230,45610,45619,Cancelled,CUST5065,RETURNING,Delhi,New Delhi,South,P505,Biba Women Item,Fashion,Women,Biba,2,986.73,1184.07,20,1894.512,789.38,315.752,0.166666667,Net Banking
OD100231,45502,45510,Delivered,CUST2424,Returning,Maharashtra,Nagpur,West,P855,Asus Laptops Item,Electronics,Laptops,Asus,2,1022.74,1227.29,5,2331.851,818.2,695.451,0.298239896,Net Banking
OD100232,45606,45611,Returned,CUST7633,New,Tamil Nadu,Coimbatore,South,P600,Butterfly Kitchen Item,Home,Kitchen,Butterfly,2,1148.32,1377.98,10,2480.364,918.66,643.044,0.259253884,Debit Card
OD100233,45482,45487,Cancelled,CUST6536,RETURNING,Tamil Nadu,Coimbatore,North,P163,Ikea Furniture Item,Home,Furniture,Ikea,1,1055.28,1266.34,15,1076.389,844.23,232.159,0.215683178,Debit Card
OD100234,45494,45499,Delivered,CUST7050,new,West Bengal,Kolkata,West,P898,Ikea Furniture Item,Home,Furniture,Ikea,3,996.65,1195.98,15,3049.749,797.32,657.789,0.215686275,Net Banking
OD100235,45339,45347,Delivered,CUST5186,RETURNING,Delhi,Saket,East,P628,Butterfly Kitchen Item,Home,Kitchen,Butterfly,1,906.88,1088.25,5,1033.8375,725.5,308.3375,0.298245614,Net Banking
OD100236,45566,45568,Cancelled,CUST1385,Returning,Karnataka,Bengaluru,East,P238,Nilkamal Furniture Item,Home,Furniture,Nilkamal,1,1030.6,1236.72,30,865.704,824.48,41.224,0.047619048,COD
OD100237,45556,45564,Delivered,CUST4055,new,West Bengal,Howrah,West,P335,Butterfly Kitchen Item,Home,Kitchen,Butterfly,2,966.8,1160.16,10,2088.288,773.44,541.408,0.259259259,COD
OD100238,45554,45563,delivered,CUST4386,RETURNING,Uttar Pradesh,Varanasi,West,P986,Adidas Men Item,Fashion,Men,Adidas,4,1049.37,1259.24,10,4533.264,839.5,1175.264,0.259253377,UPI
OD100239,45630,45640,delivered,CUST9083,New,Maharashtra,Pune,North,P359,Butterfly Kitchen Item,Home,Kitchen,Butterfly,1,913.83,1096.6,0,1096.6,731.06,365.54,0.333339413,Credit Card
OD100240,45335,45345,Returned,CUST6675,new,Maharashtra,Nashik,East,P143,Puma Men Item,Fashion,Men,Puma,3,1017.22,1220.66,15,3112.683,813.77,671.373,0.215689487,Credit Card
OD100241,45512,45514,Cancelled,CUST3319,New,Uttar Pradesh,Kanpur,North,P186,Nilkamal Furniture Item,Home,Furniture,Nilkamal,1,988.07,1185.69,15,1007.8365,790.46,217.3765,0.215686275,Net Banking
OD100242,45450,45457,delivered,CUST3799,new,Tamil Nadu,Coimbatore,South,P777,Butterfly Kitchen Item,Home,Kitchen,Butterfly,3,924.54,1109.44,20,2662.656,739.63,443.766,0.166662911,Debit Card
OD100243,45560,45564,RETURNED,CUST1551,new,Tamil Nadu,Chennai,South,P871,Butterfly Kitchen Item,Home,Kitchen,Butterfly,3,972.24,1166.69,15,2975.0595,777.79,641.6895,0.215689636,Net Banking
OD100244,45495,45503,Cancelled,CUST4671,New,Maharashtra,Mumbai,East,P985,Asus Laptops Item,Electronics,Laptops,Asus,1,1052.23,1262.67,15,1073.2695,841.78,231.4895,0.215686275,Debit Card
OD100245,45306,45308,RETURNED,CUST8754,Returning,Tamil Nadu,Chennai,North,P386,HP Laptops Item,Electronics,Laptops,HP,5,1030.38,1236.46,30,4327.61,824.31,206.06,0.047615196,Debit Card
